instance_seed,method,distance,valid,vehicles_used,latency_ms,improvement_pct_vs_nearest_neighbor
42200000041,gnn_reinforce_2opt,5.023318606869192,True,4,43.53429999900982,13.435024633874383
42200000042,nearest_neighbor,5.811457806140378,True,3,0.3538000019034371,0.0
42200000042,nearest_neighbor_2opt,5.561041082583908,True,3,0.5454000056488439,4.309017322501771
42200000042,initial_policy,4.984189265361927,True,3,43.736199993873015,14.235129435240168
42200000042,gnn_reinforce,4.277500316237041,True,3,43.57490000256803,26.395399245307434
42200000042,gnn_reinforce_2opt,4.1924744597244805,True,3,43.78420001012273,27.85847201205319
42200000043,nearest_neighbor,5.384125500273564,True,3,0.3496999997878447,0.0
42200000043,nearest_neighbor_2opt,5.050244570128022,True,3,0.5581000004895031,6.2012100224739815
42200000043,initial_policy,5.332236458312206,True,3,42.76599999866448,0.9637413161844308
42200000043,gnn_reinforce,4.104969978487642,True,3,43.418999994173646,23.75790686381529
42200000043,gnn_reinforce_2opt,4.080884189766429,True,3,43.615399990812875,24.205255067715594
42200000044,nearest_neighbor,6.149256386983072,True,4,0.38779999886173755,0.0
42200000044,nearest_neighbor_2opt,5.888106097953227,True,4,0.5840999947395176,4.24685966229437
42200000044,initial_policy,6.149256386983072,True,4,43.279600009555,0.0
42200000044,gnn_reinforce,5.250724313197701,True,4,43.130100006237626,14.612044404058521
42200000044,gnn_reinforce_2opt,5.072334985807543,True,4,43.36580001108814,17.513034640337782
42200000045,nearest_neighbor,5.632270657471901,True,3,0.38779999886173755,0.0
42200000045,nearest_neighbor_2opt,5.172550364080642,True,3,0.598999991780147,8.16225500067869
42200000045,initial_policy,4.681196384877027,True,4,43.96840000117663,16.886160670087058
42200000045,gnn_reinforce,4.238356031680767,True,5,42.41899999033194,24.74871522628151
42200000045,gnn_reinforce_2opt,4.233743086314981,True,5,42.6275999925565,24.83061728046752
42200000046,nearest_neighbor,5.64563039754991,True,3,0.3581000055419281,0.0
42200000046,nearest_neighbor_2opt,5.635789436564229,True,3,0.549100004718639,0.17431110952554846
42200000046,initial_policy,5.64563039754991,True,3,43.98109999601729,0.0
42200000046,gnn_reinforce,4.811648320348422,True,4,47.19320000731386,14.77216924372908
42200000046,gnn_reinforce_2opt,4.745744354379582,True,4,47.40580001089256,15.939513921436665
42200000047,nearest_neighbor,5.363792025848335,True,3,0.3539000026648864,0.0
42200000047,nearest_neighbor_2opt,4.9339139045060225,True,3,0.5578999989666045,8.01444424524128
42200000047,initial_policy,4.740252817296196,True,3,47.33819999091793,11.624969900907379
42200000047,gnn_reinforce,4.965725774280238,True,3,48.40100000728853,7.421358800822241
42200000047,gnn_reinforce_2opt,4.965725774280238,True,3,48.586300006718375,7.421358800822241
